date,mountain,value
1997,Revelstoke,29.1
1997,Revelstoke,31.2
1997,Revelstoke,33
1997,Revelstoke,35.6
1997,Revelstoke,35.7
1997,Revelstoke,35.8
1997,Revelstoke,36.9
1997,Revelstoke,37.8
1997,Revelstoke,39.1
1997,Revelstoke,39.6
1997,Revelstoke,41.2
1997,Revelstoke,41.9
1997,Revelstoke,42.2
1997,Revelstoke,43.9
1997,Revelstoke,45
1997,Revelstoke,45.1
1997,Revelstoke,45.4
1997,Revelstoke,45.5
1997,Revelstoke,45.3
1997,Revelstoke,46.2
1997,Revelstoke,46.1
1997,Revelstoke,48.2
1997,Revelstoke,49
1997,Revelstoke,49.5
1997,Revelstoke,50
1997,Revelstoke,49.8
1997,Revelstoke,50.7
1997,Revelstoke,52.2
1997,Revelstoke,53
1997,Revelstoke,52.9
1997,Revelstoke,53.1
1997,Revelstoke,53.2
1997,Revelstoke,52.7
1997,Revelstoke,52.6
1997,Revelstoke,53.4
1997,Revelstoke,52
1997,Revelstoke,50.2
1997,Revelstoke,51.7
1997,Revelstoke,55.5
1997,Revelstoke,56.1
1997,Revelstoke,53.8
1997,Revelstoke,54.1
1997,Revelstoke,51.2
1997,Revelstoke,50.5
1997,Revelstoke,47.5
1997,Revelstoke,44.1
1997,Revelstoke,43
1997,Revelstoke,39.2
1997,Revelstoke,38.3
1997,Revelstoke,37.6
1997,Revelstoke,31.7
1997,Revelstoke,28.1
1997,Revelstoke,25.1
1997,Revelstoke,22
1997,Revelstoke,18.9
1997,Revelstoke,18.2
1997,Revelstoke,16.1
1997,Revelstoke,13.7
1997,Revelstoke,10.2
1997,Revelstoke,6.8
1997,Revelstoke,3.6
1997,Revelstoke,2.3
1997,Revelstoke,0.6
1997,Revelstoke,1.2
1997,Revelstoke,1.4
1997,Revelstoke,0.9
1997,Revelstoke,2.6
1997,Revelstoke,3.4
1997,Revelstoke,5.1
1997,Revelstoke,7.8
1997,Revelstoke,7.9
1997,Revelstoke,8.5
1997,Revelstoke,9
1997,Revelstoke,9.7
1997,Revelstoke,11.3
1997,Revelstoke,16.4
1997,Revelstoke,16.5
1997,Revelstoke,17
1997,Revelstoke,17.1
1997,Revelstoke,18
1997,Revelstoke,20.9
1997,Revelstoke,21.1
1997,Revelstoke,8.1
1997,Revelstoke,52.3
1997,Revelstoke,34.1
1997,Revelstoke,38.9
1997,Revelstoke,50.9
1997,snowbird,58.3
1997,Snowmass,22.8
1997,squaw,90
1997,Steamboat,62.4
1997,Telluride,34.9
1997,Vail,33.6
1997,Wolf_Creek,43.8
1998,Aspen,17.6
1998,Berthoud.Pass,23.8
1998,Big Sky,20.8
1998,Breckenridge,16.8
1998,Crested_Butte,14.8
1998,Eldora,15.4
1998,Jackson Hole,28
1998,Loveland,18.8
1998,Monarch,18.9
1998,Powderhorn,36.2
1998,Purgatory,11.5
1998,Revelstoke,0.9
1998,Revelstoke,28.1
1998,Revelstoke,18
1998,Revelstoke,53.7
1998,Revelstoke,54.7
1998,Revelstoke,66.8
1998,Revelstoke,65.5
1998,Revelstoke,29.6
1998,Revelstoke,17.9
1998,Revelstoke,63
1998,Revelstoke,66.7
1998,Revelstoke,2.6
1998,Revelstoke,5.5
1998,Revelstoke,24.3
1998,Revelstoke,37
1998,Revelstoke,31.7
1998,Revelstoke,65.6
1998,Revelstoke,64.1
1998,Revelstoke,2.7
1998,Revelstoke,25.3
1998,Revelstoke,8.7
1998,Revelstoke,61.8
1998,Revelstoke,65.9
1998,Revelstoke,34.1
1998,Revelstoke,28.9
1998,Revelstoke,33.7
1998,Revelstoke,61.7
1998,Revelstoke,35.2
1998,Revelstoke,30.5
1998,Revelstoke,30.3
1998,Revelstoke,46
1998,Revelstoke,55.6
1998,Revelstoke,31.9
1998,Revelstoke,31.8
1998,Revelstoke,65.4
1998,Revelstoke,36.7
1998,Revelstoke,23.3
1998,Revelstoke,28.3
1998,Revelstoke,21.9
1998,Revelstoke,31.3
1998,Revelstoke,1.1
1998,Revelstoke,7.1
1998,Revelstoke,9.2
1998,Revelstoke,18.1
1998,Revelstoke,65.8
1998,Revelstoke,10.2
1998,Revelstoke,30.6
1998,Revelstoke,51.1
1998,Revelstoke,56.1
1998,Revelstoke,26.1
1998,Revelstoke,27.1
1998,Revelstoke,1.3
1998,Revelstoke,66.9
1998,Revelstoke,22.9
1998,Revelstoke,65.7
1998,Revelstoke,32.8
1998,Revelstoke,33.8
1998,Revelstoke,8.5
1998,Revelstoke,NA
1998,Revelstoke,63.1
1998,Revelstoke,61.3
1998,Revelstoke,12.1
1998,Revelstoke,16.5
1998,Revelstoke,22
1998,Revelstoke,19.2
1998,Revelstoke,22.7
1998,Revelstoke,23
1998,Revelstoke,23.7
1998,Revelstoke,26.3
1998,Revelstoke,26.7
1998,Revelstoke,27.8
1998,Revelstoke,26.9
1998,Revelstoke,30
1998,Revelstoke,27.2
1998,Revelstoke,30.2
1998,Revelstoke,30.7
1998,Revelstoke,35
1998,Revelstoke,30.8
1998,Revelstoke,31
1998,Revelstoke,31.6
1998,Revelstoke,32
1998,Revelstoke,29.2
1998,Revelstoke,32.2
1998,Revelstoke,32.6
1998,Revelstoke,33.3
1998,Revelstoke,33.9
1998,Revelstoke,35.3
1998,Revelstoke,35.5
1998,Revelstoke,36
1998,Revelstoke,36.5
1998,Revelstoke,36.9
1998,Revelstoke,37.3
1998,Revelstoke,62.1
1998,Revelstoke,62.2
1998,Revelstoke,62.9
1998,Revelstoke,64
1998,Revelstoke,58.4
1998,Revelstoke,64.3
1998,Revelstoke,12.9
1998,Revelstoke,64.6
1998,Revelstoke,64.8
1998,Revelstoke,65.1
1998,Revelstoke,65.2
1998,Revelstoke,62.8
1998,Revelstoke,66.3
1998,Revelstoke,67
1998,Revelstoke,67.1
1998,Revelstoke,67.2
1998,Revelstoke,0.8
1998,Revelstoke,66.5
1998,Revelstoke,60.5
1998,Revelstoke,59.3
1998,Revelstoke,57.5
1998,Revelstoke,51.9
1998,Revelstoke,56.6
1998,Revelstoke,55.9
1998,Revelstoke,55.5
1998,Revelstoke,55
1998,Revelstoke,53.3
1998,Revelstoke,51.4
1998,Revelstoke,50.1
1998,Revelstoke,48.8
1998,Revelstoke,47.3
1998,Revelstoke,49.1
1998,Revelstoke,45.1
1998,Revelstoke,45.4
1998,Revelstoke,43.6
1998,Revelstoke,42
1998,Revelstoke,40.1
1998,Revelstoke,39.3
1998,Revelstoke,41.1
1998,Revelstoke,38.4
1998,Revelstoke,0
1998,Revelstoke,0.6
1998,Revelstoke,1
1998,Revelstoke,1.4
1998,Revelstoke,1.6
1998,Revelstoke,1.7
1998,Revelstoke,1.9
1998,Revelstoke,2.5
1998,Revelstoke,3.1
1998,Revelstoke,5.7
1998,Revelstoke,8.2
1998,Revelstoke,8.8
1998,Revelstoke,11.3
1998,Revelstoke,13.6
1998,Revelstoke,14.8
1998,Revelstoke,15.2
1998,Revelstoke,15.3
1998,Revelstoke,15.7
1998,Revelstoke,17.4
1998,Revelstoke,19.3
1998,Revelstoke,18.4
1998,Revelstoke,19.5
1998,Revelstoke,20
1998,Revelstoke,20.4
1998,Revelstoke,26
1998,Revelstoke,23.6
1998,Revelstoke,34.4
1998,snowbird,44.7
1998,Snowmass,20.8
1998,squaw,87
1998,Steamboat,54
1998,Telluride,25.3
1998,Vail,20.7
1998,Wolf_Creek,35.9
1999,Aspen,20.6
1999,Berthoud.Pass,23.1
1999,Big Sky,24.5
1999,Breckenridge,21.6
1999,Crested_Butte,14.6
1999,Eldora,11.9
1999,Jackson Hole,36.2
1999,Loveland,19.5
1999,Monarch,14.7
1999,Powderhorn,31.9
1999,Purgatory,10.2
1999,Revelstoke,44.9
1999,Revelstoke,5.4
1999,Revelstoke,31.5
1999,Revelstoke,70.3
1999,Revelstoke,69.8
1999,Revelstoke,61.4
1999,Revelstoke,81.8
1999,Revelstoke,10.1
1999,Revelstoke,37.6
1999,Revelstoke,9.5
1999,Revelstoke,39
1999,Revelstoke,57.4
1999,Revelstoke,20.9
1999,Revelstoke,66.2
1999,Revelstoke,57.2
1999,Revelstoke,8.5
1999,Revelstoke,4.2
1999,Revelstoke,43.4
1999,Revelstoke,60.5
1999,Revelstoke,67.1
1999,Revelstoke,NA
1999,Revelstoke,6.8
1999,Revelstoke,19.6
1999,Revelstoke,4.1
1999,Revelstoke,4.5
1999,Revelstoke,70.9
1999,Revelstoke,0
1999,Revelstoke,33.7
1999,Revelstoke,31.2
1999,Revelstoke,28.5
1999,Revelstoke,72.9
1999,Revelstoke,1.1
1999,Revelstoke,33
1999,Revelstoke,28.3
1999,Revelstoke,18.2
1999,Revelstoke,55.7
1999,Revelstoke,65.7
1999,Revelstoke,63.1
1999,Revelstoke,56.1
1999,Revelstoke,58.1
1999,Revelstoke,42.9
1999,Revelstoke,41.1
1999,Revelstoke,62.4
1999,Revelstoke,37
1999,Revelstoke,61.1
1999,Revelstoke,25.4
1999,Revelstoke,61.9
1999,Revelstoke,4.8
1999,Revelstoke,2.6
1999,Revelstoke,43.7
1999,Revelstoke,63.9
1999,Revelstoke,43.2
1999,Revelstoke,60.4
1999,Revelstoke,37.5
1999,Revelstoke,4.4
1999,Revelstoke,64.8
1999,Revelstoke,83
1999,Revelstoke,62.3
1999,Revelstoke,35.3
1999,Revelstoke,60
1999,Revelstoke,25.9
1999,Revelstoke,14.7
1999,Revelstoke,59.7
1999,Revelstoke,8.8
1999,Revelstoke,19.8
1999,Revelstoke,65.3
1999,Revelstoke,46.5
1999,Revelstoke,58.5
1999,Revelstoke,42
1999,Revelstoke,48.9
1999,Revelstoke,57.9
1999,Revelstoke,67.8
1999,Revelstoke,12.5
1999,Revelstoke,73.8
1999,Revelstoke,36.3
1999,Revelstoke,40.9
1999,Revelstoke,74.6
1999,Revelstoke,80
1999,Revelstoke,35.5
1999,Revelstoke,79.6
1999,Revelstoke,63.4
1999,Revelstoke,53.7
1999,Revelstoke,1.9
1999,Revelstoke,54.7
1999,Revelstoke,0.6
1999,Revelstoke,60.3
1999,Revelstoke,52.4
1999,Revelstoke,30.9
1999,Revelstoke,40.3
1999,Revelstoke,28.7
1999,Revelstoke,72.4
1999,Revelstoke,67.9
1999,Revelstoke,42.4
1999,Revelstoke,68.4
1999,Revelstoke,52.8
1999,Revelstoke,59.8
1999,Revelstoke,74.3
1999,Revelstoke,78.3
1999,Revelstoke,54
1999,Revelstoke,55
1999,Revelstoke,27
1999,Revelstoke,62.5
1999,Revelstoke,31.7
1999,Revelstoke,25
1999,Revelstoke,73.1
1999,Revelstoke,69.1
1999,Revelstoke,10.9
1999,Revelstoke,0.8
1999,Revelstoke,24.5
1999,Revelstoke,65.6
1999,Revelstoke,15.6
1999,Revelstoke,40.4
1999,Revelstoke,1
1999,Revelstoke,80.6
1999,Revelstoke,17.2
1999,Revelstoke,19.2
1999,Revelstoke,66.6
1999,Revelstoke,68.7
1999,Revelstoke,77.8
1999,Revelstoke,24.6
1999,Revelstoke,17.9
1999,Revelstoke,23.6
1999,Revelstoke,50.2
1999,Revelstoke,63.8
1999,Revelstoke,76.7
1999,Revelstoke,67.7
1999,Revelstoke,67.2
1999,Revelstoke,58.3
1999,Revelstoke,66.4
1999,Revelstoke,64.4
1999,Revelstoke,45.3
1999,Revelstoke,55.2
1999,Revelstoke,14.6
1999,Revelstoke,30.2
1999,Revelstoke,30.7
1999,Revelstoke,39.9
1999,Revelstoke,43.3
1999,Revelstoke,56.7
1999,Revelstoke,44.1
1999,Revelstoke,44.8
1999,Revelstoke,49.6
1999,Revelstoke,53.5
1999,Revelstoke,54.2
1999,Revelstoke,54.6
1999,Revelstoke,12.8
1999,Revelstoke,56.3
1999,Revelstoke,58.8
1999,Revelstoke,62.1
1999,Revelstoke,62.9
1999,Revelstoke,63.2
1999,Revelstoke,63.7
1999,Revelstoke,64
1999,Revelstoke,9.4
1999,Revelstoke,65
1999,Revelstoke,65.4
1999,Revelstoke,66.5
1999,Revelstoke,66.9
1999,Revelstoke,66.8
1999,Revelstoke,68.3
1999,Revelstoke,64.6
1999,Revelstoke,63.3
1999,Revelstoke,65.9
1999,Revelstoke,68.8
1999,Revelstoke,69.6
1999,Revelstoke,70
1999,Revelstoke,71.6
1999,Revelstoke,73.4
1999,Revelstoke,78.5
1999,Revelstoke,79.8
1999,Revelstoke,81.5
1999,Revelstoke,83.2
1999,Revelstoke,80.2
1999,Revelstoke,66.7
1999,Revelstoke,59.3
1999,Revelstoke,50.7
1999,Revelstoke,47.8
1999,Revelstoke,21.1
1999,Revelstoke,16.2
1999,Revelstoke,50.6
1999,Revelstoke,11.8
1999,Revelstoke,13.3
1999,Revelstoke,10.7
1999,Revelstoke,14.1
1999,Revelstoke,2.4
1999,Revelstoke,0.5
1999,Revelstoke,2.3
1999,Revelstoke,3.8
1999,Revelstoke,22.8
1999,Revelstoke,4
1999,Revelstoke,4.3
1999,Revelstoke,6.4
1999,Revelstoke,10.2
1999,Revelstoke,12.9
1999,Revelstoke,13
1999,Revelstoke,15.3
1999,Revelstoke,17.6
1999,Revelstoke,22.1
1999,Revelstoke,22.3
1999,Revelstoke,29.4
1999,Revelstoke,28.6
1999,Revelstoke,72.2
1999,Revelstoke,60.7
1999,Revelstoke,71.1
1999,Revelstoke,26.8
1999,Revelstoke,19.5
1999,Revelstoke,0.9
1999,Revelstoke,28
1999,Revelstoke,9.8
1999,Revelstoke,13.8
1999,Revelstoke,28.9
1999,Revelstoke,68.5
1999,Revelstoke,0.4
1999,Revelstoke,10.4
1999,Revelstoke,66.3
1999,Revelstoke,64.1
1999,Revelstoke,12.4
1999,Revelstoke,68.1
1999,Revelstoke,72.7
1999,Revelstoke,80.1
1999,Revelstoke,22.2
1999,Revelstoke,76.1
1999,snowbird,50.5
1999,Snowmass,12.9
1999,squaw,74.3
1999,Steamboat,58
1999,Telluride,30.4
1999,Vail,17.7
1999,Wolf_Creek,39.6
2000,Aspen,14.7
2000,Berthoud.Pass,19.3
2000,Big Sky,18.1
2000,Breckenridge,18.8
2000,Crested_Butte,13.3
2000,Eldora,14.1
2000,Jackson Hole,23.9
2000,Loveland,17
2000,Monarch,17.4
2000,Powderhorn,22.1
2000,Purgatory,12.4
2000,Revelstoke,50.3
2000,Revelstoke,43.3
2000,Revelstoke,6.6
2000,Revelstoke,46
2000,Revelstoke,64.3
2000,Revelstoke,3.7
2000,Revelstoke,57
2000,Revelstoke,63.1
2000,Revelstoke,42.3
2000,Revelstoke,2.6
2000,Revelstoke,43
2000,Revelstoke,44.5
2000,Revelstoke,12.2
2000,Revelstoke,2.5
2000,Revelstoke,1.1
2000,Revelstoke,39.2
2000,Revelstoke,3.3
2000,Revelstoke,62.8
2000,Revelstoke,5.6
2000,Revelstoke,2.7
2000,Revelstoke,7.7
2000,Revelstoke,65
2000,Revelstoke,31.9
2000,Revelstoke,11.9
2000,Revelstoke,60.6
2000,Revelstoke,48.3
2000,Revelstoke,47
2000,Revelstoke,35.9
2000,Revelstoke,37.2
2000,Revelstoke,36.6
2000,Revelstoke,8
2000,Revelstoke,45.2
2000,Revelstoke,2.4
2000,Revelstoke,55.7
2000,Revelstoke,31.7
2000,Revelstoke,32.7
2000,Revelstoke,21.5
2000,Revelstoke,41.6
2000,Revelstoke,36.1
2000,Revelstoke,59.3
2000,Revelstoke,45.5
2000,Revelstoke,38.5
2000,Revelstoke,57.2
2000,Revelstoke,50.6
2000,Revelstoke,35.7
2000,Revelstoke,57.7
2000,Revelstoke,42.4
2000,Revelstoke,53.3
2000,Revelstoke,63.8
2000,Revelstoke,29.3
2000,Revelstoke,55.3
2000,Revelstoke,58.3
2000,Revelstoke,63.3
2000,Revelstoke,58.8
2000,Revelstoke,54.6
2000,Revelstoke,9.8
2000,Revelstoke,59.6
2000,Revelstoke,6.9
2000,Revelstoke,57.8
2000,Revelstoke,42.8
2000,Revelstoke,66.3
2000,Revelstoke,39.8
2000,Revelstoke,1.9
2000,Revelstoke,26.1
2000,Revelstoke,47.8
2000,Revelstoke,40.8
2000,Revelstoke,3.9
2000,Revelstoke,3
2000,Revelstoke,57.3
2000,Revelstoke,4
2000,Revelstoke,0.9
2000,Revelstoke,65.7
2000,Revelstoke,18.1
2000,Revelstoke,1.6
2000,Revelstoke,8.7
2000,Revelstoke,7.4
2000,Revelstoke,54.5
2000,Revelstoke,40.3
2000,Revelstoke,52.5
2000,Revelstoke,58.9
2000,Revelstoke,43.1
2000,Revelstoke,37.6
2000,Revelstoke,40.6
2000,Revelstoke,7.8
2000,Revelstoke,40
2000,Revelstoke,41
2000,Revelstoke,57.1
2000,Revelstoke,48.1
2000,Revelstoke,6.7
2000,Revelstoke,22.9
2000,Revelstoke,23.9
2000,Revelstoke,34.8
2000,Revelstoke,45.3
2000,Revelstoke,49.6
2000,Revelstoke,8.4
2000,Revelstoke,51.1
2000,Revelstoke,47.1
2000,Revelstoke,62.6
2000,Revelstoke,56.1
2000,Revelstoke,56.6
2000,Revelstoke,5
2000,Revelstoke,57.6
2000,Revelstoke,15.4
2000,Revelstoke,43.6
2000,Revelstoke,47.6
2000,Revelstoke,40.5
2000,Revelstoke,33.1
2000,Revelstoke,30.6
2000,Revelstoke,31.3
2000,Revelstoke,66.5
2000,Revelstoke,35.2
2000,Revelstoke,36.3
2000,Revelstoke,37.7
2000,Revelstoke,41.2
2000,Revelstoke,40.4
2000,Revelstoke,41.7
2000,Revelstoke,41.8
2000,Revelstoke,44.7
2000,Revelstoke,45
2000,Revelstoke,47.4
2000,Revelstoke,49
2000,Revelstoke,52.8
2000,Revelstoke,4.3
2000,Revelstoke,54.9
2000,Revelstoke,56.2
2000,Revelstoke,55
2000,Revelstoke,55.8
2000,Revelstoke,56.9
2000,Revelstoke,58
2000,Revelstoke,58.6
2000,Revelstoke,59.2
2000,Revelstoke,57.9
2000,Revelstoke,61.9
2000,Revelstoke,63.2
2000,Revelstoke,62
2000,Revelstoke,62.4
2000,Revelstoke,63.7
2000,Revelstoke,25.3
2000,Revelstoke,63
2000,Revelstoke,64.4
2000,Revelstoke,55.6
2000,Revelstoke,19.9
2000,Revelstoke,53
2000,Revelstoke,52.4
2000,Revelstoke,49.2
2000,Revelstoke,48.4
2000,Revelstoke,34.3
2000,Revelstoke,0.2
2000,Revelstoke,0
2000,Revelstoke,1
2000,Revelstoke,4.2
2000,Revelstoke,5.7
2000,Revelstoke,7
2000,Revelstoke,7.5
2000,Revelstoke,9.7
2000,Revelstoke,10.3
2000,Revelstoke,3.8
2000,Revelstoke,10.5
2000,Revelstoke,10.6
2000,Revelstoke,12.4
2000,Revelstoke,4.6
2000,Revelstoke,12.5
2000,Revelstoke,39.9
2000,Revelstoke,48.9
2000,Revelstoke,42.9
2000,Revelstoke,44.2
2000,Revelstoke,63.4
2000,Revelstoke,13
2000,Revelstoke,9.4
2000,Revelstoke,41.4
2000,Revelstoke,29.6
2000,Revelstoke,61.3
2000,Revelstoke,10.8
2000,Revelstoke,33.9
2000,Revelstoke,29.4
2000,Revelstoke,64.1
2000,Revelstoke,44.4
2000,Revelstoke,26.7
2000,Revelstoke,NA
2000,Revelstoke,64.8
2000,Revelstoke,47.5
2000,Revelstoke,58.7
2000,Revelstoke,57.4
2000,Revelstoke,54.2
2000,Revelstoke,61.5
2000,Revelstoke,56.7
2000,Revelstoke,55.4
2000,snowbird,37.5
2000,Snowmass,16.9
2000,squaw,56.7
2000,Steamboat,47
2000,Telluride,23
2000,Vail,22.7
2000,Whistler,11.61417323
2000,Wolf_Creek,18.2
2001,Aspen,15.1
2001,Berthoud.Pass,22.3
2001,Big Sky,16.4
2001,Breckenridge,19.5
2001,Crested_Butte,12
2001,Eldora,9.9
2001,Jackson Hole,18.8
2001,Loveland,16.5
2001,Monarch,14.6
2001,Powderhorn,23.5
2001,Purgatory,16.2
2001,Revelstoke,10
2001,Revelstoke,0.8
2001,Revelstoke,7
2001,Revelstoke,40
2001,Revelstoke,2
2001,Revelstoke,26.1
2001,Revelstoke,14.3
2001,Revelstoke,11.5
2001,Revelstoke,36
2001,Revelstoke,0.2
2001,Revelstoke,12.4
2001,Revelstoke,13.2
2001,Revelstoke,23.7
2001,Revelstoke,9.3
2001,Revelstoke,11.4
2001,Revelstoke,29.8
2001,Revelstoke,14.8
2001,Revelstoke,35.6
2001,Revelstoke,12.3
2001,Revelstoke,25.3
2001,Revelstoke,3.8
2001,Revelstoke,36.5
2001,Revelstoke,18.3
2001,Revelstoke,12.2
2001,Revelstoke,16.8
2001,Revelstoke,24
2001,Revelstoke,22.5
2001,Revelstoke,24.2
2001,Revelstoke,34.7
2001,Revelstoke,8.7
2001,Revelstoke,8.5
2001,Revelstoke,33.9
2001,Revelstoke,20.4
2001,Revelstoke,15.7
2001,Revelstoke,16.9
2001,Revelstoke,14.6
2001,Revelstoke,15.1
2001,Revelstoke,1.1
2001,Revelstoke,3.9
2001,Revelstoke,13.1
2001,Revelstoke,23.2
2001,Revelstoke,15
2001,Revelstoke,2.8
2001,Revelstoke,7.4
2001,Revelstoke,23.5
2001,Revelstoke,12.5
2001,Revelstoke,13.5
2001,Revelstoke,14.5
2001,Revelstoke,14.9
2001,Revelstoke,15.2
2001,Revelstoke,19.3
2001,Revelstoke,21.2
2001,Revelstoke,21.3
2001,Revelstoke,21.5
2001,Revelstoke,21.7
2001,Revelstoke,22.6
2001,Revelstoke,22.7
2001,Revelstoke,23.3
2001,Revelstoke,24.5
2001,Revelstoke,28.2
2001,Revelstoke,29.4
2001,Revelstoke,31.7
2001,Revelstoke,33.5
2001,Revelstoke,34
2001,Revelstoke,34.2
2001,Revelstoke,35.3
2001,Revelstoke,36.6
2001,Revelstoke,34.6
2001,Revelstoke,34.9
2001,Revelstoke,37.2
2001,Revelstoke,38.5
2001,Revelstoke,38.7
2001,Revelstoke,38.2
2001,Revelstoke,39.2
2001,Revelstoke,39.9
2001,Revelstoke,39.5
2001,Revelstoke,38.4
2001,Revelstoke,33.7
2001,Revelstoke,29.6
2001,Revelstoke,29.2
2001,Revelstoke,27.2
2001,Revelstoke,20.1
2001,Revelstoke,13.9
2001,Revelstoke,9.4
2001,Revelstoke,6.3
2001,Revelstoke,5.4
2001,Revelstoke,0
2001,Revelstoke,1.7
2001,Revelstoke,2.7
2001,Revelstoke,3.2
2001,Revelstoke,5.1
2001,Revelstoke,8.1
2001,Revelstoke,10.1
2001,Revelstoke,10.5
2001,Revelstoke,11.1
2001,Revelstoke,11.3
2001,Revelstoke,16.3
2001,Revelstoke,16.4
2001,Revelstoke,20.6
2001,Revelstoke,18
2001,Revelstoke,19
2001,Revelstoke,22.3
2001,Revelstoke,27.6
2001,Revelstoke,12
2001,Revelstoke,18.1
2001,Revelstoke,36.7
2001,Revelstoke,38.8
2001,Revelstoke,24.6
2001,Revelstoke,38.3
2001,Revelstoke,36.1
2001,Revelstoke,19.1
2001,Revelstoke,37.3
2001,Revelstoke,24.1
2001,Revelstoke,20.8
2001,Revelstoke,35.5
2001,Revelstoke,39.6
2001,Revelstoke,32.6
2001,Revelstoke,30.2
2001,Revelstoke,21
2001,Revelstoke,25.5
2001,Revelstoke,26
2001,Revelstoke,16.6
2001,Revelstoke,35.2
2001,Revelstoke,34.4
2001,Revelstoke,32.1
2001,Revelstoke,NA
2001,Revelstoke,30.8
2001,Revelstoke,15.6
2001,Revelstoke,10.7
2001,Revelstoke,7.2
2001,Revelstoke,30.4
2001,Revelstoke,20.9
2001,Revelstoke,36.4
2001,Revelstoke,24.3
2001,Revelstoke,37.9
2001,Revelstoke,13
2001,Revelstoke,28
2001,Revelstoke,33.6
2001,Revelstoke,18.8
2001,Revelstoke,35.7
2001,Revelstoke,10.4
2001,Revelstoke,26.9
2001,Revelstoke,17.2
2001,Revelstoke,4.1
2001,Revelstoke,10.6
2001,Revelstoke,22.1
2001,Revelstoke,39.3
2001,Revelstoke,25.7
2001,Revelstoke,20.7
2001,Revelstoke,28.6
2001,Revelstoke,26.4
2001,Revelstoke,24.4
2001,Revelstoke,23.6
2001,Revelstoke,36.3
2001,Revelstoke,28.4
2001,Revelstoke,19.6
2001,Revelstoke,9.7
2001,Revelstoke,36.9
2001,Revelstoke,23.9
2001,Revelstoke,31.6
2001,Revelstoke,38.6
2001,Revelstoke,3
2001,Revelstoke,6.6
2001,Revelstoke,37.4
2001,Revelstoke,35.9
2001,Revelstoke,19.5
2001,Revelstoke,40.1
2001,snowbird,36.6
2001,Snowmass,12.1
2001,squaw,36
2001,Steamboat,39.8
2001,Telluride,24.6
2001,Vail,19.8
2001,Whistler,31.88976378
2001,Wolf_Creek,41.2
2002,Aspen,12.9
2002,Berthoud.Pass,11.1
2002,Big Sky,19.6
2002,Breckenridge,12.2
2002,Crested_Butte,10.1
2002,Eldora,7.1
2002,Jackson Hole,24.2
2002,Loveland,9.8
2002,Monarch,8.5
2002,Powderhorn,16
2002,Purgatory,5.7
2002,Revelstoke,48.5
2002,Revelstoke,4.7
2002,Revelstoke,61.5
2002,Revelstoke,59.6
2002,Revelstoke,12
2002,Revelstoke,34.5
2002,Revelstoke,57.4
2002,Revelstoke,0.3
2002,Revelstoke,35.3
2002,Revelstoke,57.1
2002,Revelstoke,38.3
2002,Revelstoke,47.1
2002,Revelstoke,11.3
2002,Revelstoke,30
2002,Revelstoke,49.1
2002,Revelstoke,27.3
2002,Revelstoke,60.2
2002,Revelstoke,37.5
2002,Revelstoke,51.1
2002,Revelstoke,47.3
2002,Revelstoke,61.2
2002,Revelstoke,9.9
2002,Revelstoke,68.4
2002,Revelstoke,48.1
2002,Revelstoke,33.8
2002,Revelstoke,49.9
2002,Revelstoke,17
2002,Revelstoke,52.1
2002,Revelstoke,45.9
2002,Revelstoke,53.9
2002,Revelstoke,59.8
2002,Revelstoke,28.6
2002,Revelstoke,48.4
2002,Revelstoke,21.2
2002,Revelstoke,32.5
2002,Revelstoke,15.7
2002,Revelstoke,25.9
2002,Revelstoke,29.4
2002,Revelstoke,10.6
2002,Revelstoke,28.5
2002,Revelstoke,61.7
2002,Revelstoke,48.2
2002,Revelstoke,44
2002,Revelstoke,30.9
2002,Revelstoke,39.3
2002,Revelstoke,47.8
2002,Revelstoke,8.7
2002,Revelstoke,53.2
2002,Revelstoke,56.2
2002,Revelstoke,66.4
2002,Revelstoke,46.3
2002,Revelstoke,19.2
2002,Revelstoke,39.2
2002,Revelstoke,35.9
2002,Revelstoke,56.7
2002,Revelstoke,22.7
2002,Revelstoke,32.4
2002,Revelstoke,0.1
2002,Revelstoke,16.2
2002,Revelstoke,57.6
2002,Revelstoke,51.4
2002,Revelstoke,55.9
2002,Revelstoke,26.7
2002,Revelstoke,28
2002,Revelstoke,28.9
2002,Revelstoke,34.3
2002,Revelstoke,35.1
2002,Revelstoke,35.4
2002,Revelstoke,35.7
2002,Revelstoke,36.1
2002,Revelstoke,36.9
2002,Revelstoke,36.7
2002,Revelstoke,37.1
2002,Revelstoke,38.6
2002,Revelstoke,40.2
2002,Revelstoke,NA
2002,Revelstoke,46.9
2002,Revelstoke,48.3
2002,Revelstoke,52.4
2002,Revelstoke,56.6
2002,Revelstoke,59.3
2002,Revelstoke,60.1
2002,Revelstoke,60.7
2002,Revelstoke,61.1
2002,Revelstoke,16.7
2002,Revelstoke,62.3
2002,Revelstoke,68.1
2002,Revelstoke,67.1
2002,Revelstoke,66.8
2002,Revelstoke,65.2
2002,Revelstoke,61.8
2002,Revelstoke,60.6
2002,Revelstoke,59.4
2002,Revelstoke,52.6
2002,Revelstoke,46
2002,Revelstoke,41.7
2002,Revelstoke,26.3
2002,Revelstoke,25.5
2002,Revelstoke,24.2
2002,Revelstoke,13.5
2002,Revelstoke,6.3
2002,Revelstoke,0.9
2002,Revelstoke,0.2
2002,Revelstoke,0.6
2002,Revelstoke,0.7
2002,Revelstoke,1.8
2002,Revelstoke,2.3
